,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
26,-53.015,-45.016,-37.18,-29.507,-21.998,-14.652,-7.4686,-0.44893,6.4075,13.101,19.631,25.997,32.201,38.241,44.118,49.832,55.382,60.769,65.993,71.054,75.951,80.686,85.257,89.664,93.909,97.99,101.91,105.66,109.25,112.68,115.95,119.05,121.99,124.76,127.37,129.82,132.11,134.23,136.19,137.99,139.62,141.09,142.39,143.54,144.52,145.33,145.99,146.47,146.8,146.96,146.96,146.8,146.47,145.99,145.33,144.52,143.54,142.39,141.09,139.62,137.99,136.19,134.23,132.11,129.82,127.37,124.76,121.99,119.05,115.95,112.68,109.25,105.66,101.91,97.99,93.909,89.664,85.257,80.686,75.951,71.054,65.993,60.769,55.382,49.832,44.118,38.241,32.201,25.997,19.631,13.101,6.4075,-0.44893,-7.4686,-14.652,-21.998,-29.507,-37.18,-45.016,-53.015
27,-64.769,-56.77,-48.934,-41.261,-33.752,-26.405,-19.223,-12.203,-5.3464,1.3468,7.8767,14.243,20.447,26.487,32.364,38.078,43.628,49.015,54.239,59.3,64.198,68.932,73.503,77.91,82.155,86.236,90.154,93.909,97.5,100.93,104.19,107.3,110.23,113.01,115.62,118.07,120.36,122.48,124.44,126.23,127.86,129.33,130.64,131.78,132.76,133.58,134.23,134.72,135.05,135.21,135.21,135.05,134.72,134.23,133.58,132.76,131.78,130.64,129.33,127.86,126.23,124.44,122.48,120.36,118.07,115.62,113.01,110.23,107.3,104.19,100.93,97.5,93.909,90.154,86.236,82.155,77.91,73.503,68.932,64.198,59.3,54.239,49.015,43.628,38.078,32.364,26.487,20.447,14.243,7.8767,1.3468,-5.3464,-12.203,-19.223,-26.405,-33.752,-41.261,-48.934,-56.77,-64.769
28,-76.033,-68.034,-60.198,-52.525,-45.016,-37.67,-30.487,-23.467,-16.611,-9.9174,-3.3874,2.9793,9.1827,15.223,21.1,26.814,32.364,37.751,42.975,48.036,52.933,57.668,62.239,66.646,70.891,74.972,78.89,82.645,86.236,89.664,92.929,96.031,98.969,101.74,104.36,106.81,109.09,111.21,113.17,114.97,116.6,118.07,119.38,120.52,121.5,122.31,122.97,123.46,123.78,123.95,123.95,123.78,123.46,122.97,122.31,121.5,120.52,119.38,118.07,116.6,114.97,113.17,111.21,109.09,106.81,104.36,101.74,98.969,96.031,92.929,89.664,86.236,82.645,78.89,74.972,70.891,66.646,62.239,57.668,52.933,48.036,42.975,37.751,32.364,26.814,21.1,15.223,9.1827,2.9793,-3.3874,-9.9174,-16.611,-23.467,-30.487,-37.67,-45.016,-52.525,-60.198,-68.034,-76.033
29,-86.807,-78.808,-70.972,-63.3,-55.79,-48.444,-41.261,-34.241,-27.385,-20.692,-14.162,-7.7951,-1.5917,4.4485,10.325,16.039,21.59,26.977,32.201,37.262,42.159,46.893,51.464,55.872,60.116,64.198,68.115,71.87,75.462,78.89,82.155,85.257,88.195,90.97,93.582,96.031,98.316,100.44,102.4,104.19,105.83,107.3,108.6,109.74,110.72,111.54,112.19,112.68,113.01,113.17,113.17,113.01,112.68,112.19,111.54,110.72,109.74,108.6,107.3,105.83,104.19,102.4,100.44,98.316,96.031,93.582,90.97,88.195,85.257,82.155,78.89,75.462,71.87,68.115,64.198,60.116,55.872,51.464,46.893,42.159,37.262,32.201,26.977,21.59,16.039,10.325,4.4485,-1.5917,-7.7951,-14.162,-20.692,-27.385,-34.241,-41.261,-48.444,-55.79,-63.3,-70.972,-78.808,-86.807
30,-97.092,-89.093,-81.257,-73.584,-66.075,-58.729,-51.546,-44.526,-37.67,-30.976,-24.446,-18.08,-11.876,-5.8361,0.040812,5.7545,11.305,16.692,21.916,26.977,31.874,36.609,41.179,45.587,49.832,53.913,57.831,61.586,65.177,68.605,71.87,74.972,77.91,80.686,83.298,85.746,88.032,90.154,92.113,93.909,95.541,97.011,98.316,99.459,100.44,101.25,101.91,102.4,102.72,102.89,102.89,102.72,102.4,101.91,101.25,100.44,99.459,98.316,97.011,95.541,93.909,92.113,90.154,88.032,85.746,83.298,80.686,77.91,74.972,71.87,68.605,65.177,61.586,57.831,53.913,49.832,45.587,41.179,36.609,31.874,26.977,21.916,16.692,11.305,5.7545,0.040812,-5.8361,-11.876,-18.08,-24.446,-30.976,-37.67,-44.526,-51.546,-58.729,-66.075,-73.584,-81.257,-89.093,-97.092
31,-106.89,-98.888,-91.052,-83.379,-75.87,-68.524,-61.341,-54.321,-47.465,-40.771,-34.241,-27.875,-21.671,-15.631,-9.7541,-4.0404,1.51,6.8973,12.121,17.182,22.079,26.814,31.385,35.792,40.037,44.118,48.036,51.791,55.382,58.81,62.075,65.177,68.115,70.891,73.503,75.951,78.237,80.359,82.318,84.114,85.746,87.216,88.522,89.664,90.644,91.46,92.113,92.603,92.929,93.093,93.093,92.929,92.603,92.113,91.46,90.644,89.664,88.522,87.216,85.746,84.114,82.318,80.359,78.237,75.951,73.503,70.891,68.115,65.177,62.075,58.81,55.382,51.791,48.036,44.118,40.037,35.792,31.385,26.814,22.079,17.182,12.121,6.8973,1.51,-4.0404,-9.7541,-15.631,-21.671,-27.875,-34.241,-40.771,-47.465,-54.321,-61.341,-68.524,-75.87,-83.379,-91.052,-98.888,-106.89
32,-116.19,-108.19,-100.36,-92.684,-85.175,-77.829,-70.646,-63.626,-56.77,-50.077,-43.547,-37.18,-30.976,-24.936,-19.059,-13.346,-7.7951,-2.4079,2.816,7.8767,12.774,17.508,22.079,26.487,30.732,34.813,38.731,42.485,46.077,49.505,52.77,55.872,58.81,61.586,64.198,66.646,68.932,71.054,73.013,74.809,76.441,77.91,79.216,80.359,81.339,82.155,82.808,83.298,83.624,83.787,83.787,83.624,83.298,82.808,82.155,81.339,80.359,79.216,77.91,76.441,74.809,73.013,71.054,68.932,66.646,64.198,61.586,58.81,55.872,52.77,49.505,46.077,42.485,38.731,34.813,30.732,26.487,22.079,17.508,12.774,7.8767,2.816,-2.4079,-7.7951,-13.346,-19.059,-24.936,-30.976,-37.18,-43.547,-50.077,-56.77,-63.626,-70.646,-77.829,-85.175,-92.684,-100.36,-108.19,-116.19
33,-125.01,-117.01,-109.17,-101.5,-93.99,-86.644,-79.461,-72.442,-65.585,-58.892,-52.362,-45.995,-39.792,-33.752,-27.875,-22.161,-16.611,-11.223,-5.9994,-0.93868,3.9588,8.693,13.264,17.672,21.916,25.997,29.915,33.67,37.262,40.69,43.955,47.056,49.995,52.77,55.382,57.831,60.116,62.239,64.198,65.993,67.626,69.095,70.401,71.544,72.523,73.339,73.992,74.482,74.809,74.972,74.972,74.809,74.482,73.992,73.339,72.523,71.544,70.401,69.095,67.626,65.993,64.198,62.239,60.116,57.831,55.382,52.77,49.995,47.056,43.955,40.69,37.262,33.67,29.915,25.997,21.916,17.672,13.264,8.693,3.9588,-0.93868,-5.9994,-11.223,-16.611,-22.161,-27.875,-33.752,-39.792,-45.995,-52.362,-58.892,-65.585,-72.442,-79.461,-86.644,-93.99,-101.5,-109.17,-117.01,-125.01
34,-133.33,-125.33,-117.5,-109.83,-102.32,-94.97,-87.787,-80.767,-73.911,-67.218,-60.688,-54.321,-48.118,-42.077,-36.2,-30.487,-24.936,-19.549,-14.325,-9.2644,-4.3669,0.36731,4.9383,9.346,13.59,17.672,21.59,25.344,28.936,32.364,35.629,38.731,41.669,44.444,47.056,49.505,51.791,53.913,55.872,57.668,59.3,60.769,62.075,63.218,64.198,65.014,65.667,66.157,66.483,66.646,66.646,66.483,66.157,65.667,65.014,64.198,63.218,62.075,60.769,59.3,57.668,55.872,53.913,51.791,49.505,47.056,44.444,41.669,38.731,35.629,32.364,28.936,25.344,21.59,17.672,13.59,9.346,4.9383,0.36731,-4.3669,-9.2644,-14.325,-19.549,-24.936,-30.487,-36.2,-42.077,-48.118,-54.321,-60.688,-67.218,-73.911,-80.767,-87.787,-94.97,-102.32,-109.83,-117.5,-125.33,-133.33
35,-141.17,-133.17,-125.33,-117.66,-110.15,-102.81,-95.623,-88.603,-81.747,-75.054,-68.524,-62.157,-55.953,-49.913,-44.036,-38.323,-32.772,-27.385,-22.161,-17.1,-12.203,-7.4686,-2.8977,1.51,5.7545,9.8357,13.754,17.508,21.1,24.528,27.793,30.895,33.833,36.609,39.22,41.669,43.955,46.077,48.036,49.832,51.464,52.933,54.239,55.382,56.362,57.178,57.831,58.321,58.647,58.81,58.81,58.647,58.321,57.831,57.178,56.362,55.382,54.239,52.933,51.464,49.832,48.036,46.077,43.955,41.669,39.22,36.609,33.833,30.895,27.793,24.528,21.1,17.508,13.754,9.8357,5.7545,1.51,-2.8977,-7.4686,-12.203,-17.1,-22.161,-27.385,-32.772,-38.323,-44.036,-49.913,-55.953,-62.157,-68.524,-75.054,-81.747,-88.603,-95.623,-102.81,-110.15,-117.66,-125.33,-133.17,-141.17
36,-148.52,-140.52,-132.68,-125.01,-117.5,-110.15,-102.97,-95.949,-89.093,-82.4,-75.87,-69.503,-63.3,-57.259,-51.383,-45.669,-40.118,-34.731,-29.507,-24.446,-19.549,-14.815,-10.244,-5.8361,-1.5917,2.4895,6.4075,10.162,13.754,17.182,20.447,23.549,26.487,29.262,31.874,34.323,36.609,38.731,40.69,42.485,44.118,45.587,46.893,48.036,49.015,49.832,50.485,50.974,51.301,51.464,51.464,51.301,50.974,50.485,49.832,49.015,48.036,46.893,45.587,44.118,42.485,40.69,38.731,36.609,34.323,31.874,29.262,26.487,23.549,20.447,17.182,13.754,10.162,6.4075,2.4895,-1.5917,-5.8361,-10.244,-14.815,-19.549,-24.446,-29.507,-34.731,-40.118,-45.669,-51.383,-57.259,-63.3,-69.503,-75.87,-82.4,-89.093,-95.949,-102.97,-110.15,-117.5,-125.01,-132.68,-140.52,-148.52
37,-155.37,-147.37,-139.54,-131.86,-124.35,-117.01,-109.83,-102.81,-95.949,-89.256,-82.726,-76.36,-70.156,-64.116,-58.239,-52.525,-46.975,-41.588,-36.364,-31.303,-26.405,-21.671,-17.1,-12.693,-8.4481,-4.3669,-0.44893,3.3058,6.8973,10.325,13.59,16.692,19.631,22.406,25.018,27.467,29.752,31.874,33.833,35.629,37.262,38.731,40.037,41.179,42.159,42.975,43.628,44.118,44.444,44.608,44.608,44.444,44.118,43.628,42.975,42.159,41.179,40.037,38.731,37.262,35.629,33.833,31.874,29.752,27.467,25.018,22.406,19.631,16.692,13.59,10.325,6.8973,3.3058,-0.44893,-4.3669,-8.4481,-12.693,-17.1,-21.671,-26.405,-31.303,-36.364,-41.588,-46.975,-52.525,-58.239,-64.116,-70.156,-76.36,-82.726,-89.256,-95.949,-102.81,-109.83,-117.01,-124.35,-131.86,-139.54,-147.37,-155.37
38,-161.74,-153.74,-145.9,-138.23,-130.72,-123.38,-116.19,-109.17,-102.32,-95.623,-89.093,-82.726,-76.523,-70.483,-64.606,-58.892,-53.341,-47.954,-42.73,-37.67,-32.772,-28.038,-23.467,-19.059,-14.815,-10.734,-6.8156,-3.0609,0.53056,3.9588,7.2238,10.325,13.264,16.039,18.651,21.1,23.385,25.508,27.467,29.262,30.895,32.364,33.67,34.813,35.792,36.609,37.262,37.751,38.078,38.241,38.241,38.078,37.751,37.262,36.609,35.792,34.813,33.67,32.364,30.895,29.262,27.467,25.508,23.385,21.1,18.651,16.039,13.264,10.325,7.2238,3.9588,0.53056,-3.0609,-6.8156,-10.734,-14.815,-19.059,-23.467,-28.038,-32.772,-37.67,-42.73,-47.954,-53.341,-58.892,-64.606,-70.483,-76.523,-82.726,-89.093,-95.623,-102.32,-109.17,-116.19,-123.38,-130.72,-138.23,-145.9,-153.74,-161.74
39,-167.62,-159.62,-151.78,-144.11,-136.6,-129.25,-122.07,-115.05,-108.19,-101.5,-94.97,-88.603,-82.4,-76.36,-70.483,-64.769,-59.218,-53.831,-48.607,-43.547,-38.649,-33.915,-29.344,-24.936,-20.692,-16.611,-12.693,-8.9379,-5.3464,-1.9182,1.3468,4.4485,7.387,10.162,12.774,15.223,17.508,19.631,21.59,23.385,25.018,26.487,27.793,28.936,29.915,30.732,31.385,31.874,32.201,32.364,32.364,32.201,31.874,31.385,30.732,29.915,28.936,27.793,26.487,25.018,23.385,21.59,19.631,17.508,15.223,12.774,10.162,7.387,4.4485,1.3468,-1.9182,-5.3464,-8.9379,-12.693,-16.611,-20.692,-24.936,-29.344,-33.915,-38.649,-43.547,-48.607,-53.831,-59.218,-64.769,-70.483,-76.36,-82.4,-88.603,-94.97,-101.5,-108.19,-115.05,-122.07,-129.25,-136.6,-144.11,-151.78,-159.62,-167.62
40,-173,-165,-157.17,-149.49,-141.99,-134.64,-127.46,-120.44,-113.58,-106.89,-100.36,-93.99,-87.787,-81.747,-75.87,-70.156,-64.606,-59.218,-53.994,-48.934,-44.036,-39.302,-34.731,-30.323,-26.079,-21.998,-18.08,-14.325,-10.734,-7.3054,-4.0404,-0.93868,1.9998,4.775,7.387,9.8357,12.121,14.243,16.202,17.998,19.631,21.1,22.406,23.549,24.528,25.344,25.997,26.487,26.814,26.977,26.977,26.814,26.487,25.997,25.344,24.528,23.549,22.406,21.1,19.631,17.998,16.202,14.243,12.121,9.8357,7.387,4.775,1.9998,-0.93868,-4.0404,-7.3054,-10.734,-14.325,-18.08,-21.998,-26.079,-30.323,-34.731,-39.302,-44.036,-48.934,-53.994,-59.218,-64.606,-70.156,-75.87,-81.747,-87.787,-93.99,-100.36,-106.89,-113.58,-120.44,-127.46,-134.64,-141.99,-149.49,-157.17,-165,-173
41,-177.9,-169.9,-162.07,-154.39,-146.88,-139.54,-132.35,-125.33,-118.48,-111.78,-105.25,-98.888,-92.684,-86.644,-80.767,-75.054,-69.503,-64.116,-58.892,-53.831,-48.934,-44.2,-39.629,-35.221,-30.976,-26.895,-22.977,-19.223,-15.631,-12.203,-8.9379,-5.8361,-2.8977,-0.12244,2.4895,4.9383,7.2238,9.346,11.305,13.101,14.733,16.202,17.508,18.651,19.631,20.447,21.1,21.59,21.916,22.079,22.079,21.916,21.59,21.1,20.447,19.631,18.651,17.508,16.202,14.733,13.101,11.305,9.346,7.2238,4.9383,2.4895,-0.12244,-2.8977,-5.8361,-8.9379,-12.203,-15.631,-19.223,-22.977,-26.895,-30.976,-35.221,-39.629,-44.2,-48.934,-53.831,-58.892,-64.116,-69.503,-75.054,-80.767,-86.644,-92.684,-98.888,-105.25,-111.78,-118.48,-125.33,-132.35,-139.54,-146.88,-154.39,-162.07,-169.9,-177.9
42,-182.31,-174.31,-166.47,-158.8,-151.29,-143.94,-136.76,-129.74,-122.89,-116.19,-109.66,-103.3,-97.092,-91.052,-85.175,-79.461,-73.911,-68.524,-63.3,-58.239,-53.341,-48.607,-44.036,-39.629,-35.384,-31.303,-27.385,-23.63,-20.039,-16.611,-13.346,-10.244,-7.3054,-4.5301,-1.9182,0.53056,2.816,4.9383,6.8973,8.693,10.325,11.795,13.101,14.243,15.223,16.039,16.692,17.182,17.508,17.672,17.672,17.508,17.182,16.692,16.039,15.223,14.243,13.101,11.795,10.325,8.693,6.8973,4.9383,2.816,0.53056,-1.9182,-4.5301,-7.3054,-10.244,-13.346,-16.611,-20.039,-23.63,-27.385,-31.303,-35.384,-39.629,-44.036,-48.607,-53.341,-58.239,-63.3,-68.524,-73.911,-79.461,-85.175,-91.052,-97.092,-103.3,-109.66,-116.19,-122.89,-129.74,-136.76,-143.94,-151.29,-158.8,-166.47,-174.31,-182.31
43,-186.23,-178.23,-170.39,-162.72,-155.21,-147.86,-140.68,-133.66,-126.8,-120.11,-113.58,-107.21,-101.01,-94.97,-89.093,-83.379,-77.829,-72.442,-67.218,-62.157,-57.259,-52.525,-47.954,-43.547,-39.302,-35.221,-31.303,-27.548,-23.957,-20.529,-17.264,-14.162,-11.223,-8.4481,-5.8361,-3.3874,-1.1019,1.0203,2.9793,4.775,6.4075,7.8767,9.1827,10.325,11.305,12.121,12.774,13.264,13.59,13.754,13.754,13.59,13.264,12.774,12.121,11.305,10.325,9.1827,7.8767,6.4075,4.775,2.9793,1.0203,-1.1019,-3.3874,-5.8361,-8.4481,-11.223,-14.162,-17.264,-20.529,-23.957,-27.548,-31.303,-35.221,-39.302,-43.547,-47.954,-52.525,-57.259,-62.157,-67.218,-72.442,-77.829,-83.379,-89.093,-94.97,-101.01,-107.21,-113.58,-120.11,-126.8,-133.66,-140.68,-147.86,-155.21,-162.72,-170.39,-178.23,-186.23
44,-189.65,-181.65,-173.82,-166.15,-158.64,-151.29,-144.11,-137.09,-130.23,-123.54,-117.01,-110.64,-104.44,-98.398,-92.521,-86.807,-81.257,-75.87,-70.646,-65.585,-60.688,-55.953,-51.383,-46.975,-42.73,-38.649,-34.731,-30.976,-27.385,-23.957,-20.692,-17.59,-14.652,-11.876,-9.2644,-6.8156,-4.5301,-2.4079,-0.44893,1.3468,2.9793,4.4485,5.7545,6.8973,7.8767,8.693,9.346,9.8357,10.162,10.325,10.325,10.162,9.8357,9.346,8.693,7.8767,6.8973,5.7545,4.4485,2.9793,1.3468,-0.44893,-2.4079,-4.5301,-6.8156,-9.2644,-11.876,-14.652,-17.59,-20.692,-23.957,-27.385,-30.976,-34.731,-38.649,-42.73,-46.975,-51.383,-55.953,-60.688,-65.585,-70.646,-75.87,-81.257,-86.807,-92.521,-98.398,-104.44,-110.64,-117.01,-123.54,-130.23,-137.09,-144.11,-151.29,-158.64,-166.15,-173.82,-181.65,-189.65
45,-192.59,-184.59,-176.76,-169.08,-161.58,-154.23,-147.05,-140.03,-133.17,-126.48,-119.95,-113.58,-107.38,-101.34,-95.46,-89.746,-84.195,-78.808,-73.584,-68.524,-63.626,-58.892,-54.321,-49.913,-45.669,-41.588,-37.67,-33.915,-30.323,-26.895,-23.63,-20.529,-17.59,-14.815,-12.203,-9.7541,-7.4686,-5.3464,-3.3874,-1.5917,0.040812,1.51,2.816,3.9588,4.9383,5.7545,6.4075,6.8973,7.2238,7.387,7.387,7.2238,6.8973,6.4075,5.7545,4.9383,3.9588,2.816,1.51,0.040812,-1.5917,-3.3874,-5.3464,-7.4686,-9.7541,-12.203,-14.815,-17.59,-20.529,-23.63,-26.895,-30.323,-33.915,-37.67,-41.588,-45.669,-49.913,-54.321,-58.892,-63.626,-68.524,-73.584,-78.808,-84.195,-89.746,-95.46,-101.34,-107.38,-113.58,-119.95,-126.48,-133.17,-140.03,-147.05,-154.23,-161.58,-169.08,-176.76,-184.59,-192.59
46,-195.04,-187.04,-179.21,-171.53,-164.02,-156.68,-149.49,-142.48,-135.62,-128.93,-122.4,-116.03,-109.83,-103.79,-97.908,-92.195,-86.644,-81.257,-76.033,-70.972,-66.075,-61.341,-56.77,-52.362,-48.118,-44.036,-40.118,-36.364,-32.772,-29.344,-26.079,-22.977,-20.039,-17.264,-14.652,-12.203,-9.9174,-7.7951,-5.8361,-4.0404,-2.4079,-0.93868,0.36731,1.51,2.4895,3.3058,3.9588,4.4485,4.775,4.9383,4.9383,4.775,4.4485,3.9588,3.3058,2.4895,1.51,0.36731,-0.93868,-2.4079,-4.0404,-5.8361,-7.7951,-9.9174,-12.203,-14.652,-17.264,-20.039,-22.977,-26.079,-29.344,-32.772,-36.364,-40.118,-44.036,-48.118,-52.362,-56.77,-61.341,-66.075,-70.972,-76.033,-81.257,-86.644,-92.195,-97.908,-103.79,-109.83,-116.03,-122.4,-128.93,-135.62,-142.48,-149.49,-156.68,-164.02,-171.53,-179.21,-187.04,-195.04
47,-197,-189,-181.17,-173.49,-165.98,-158.64,-151.45,-144.43,-137.58,-130.88,-124.35,-117.99,-111.78,-105.74,-99.867,-94.154,-88.603,-83.216,-77.992,-72.931,-68.034,-63.3,-58.729,-54.321,-50.077,-45.995,-42.077,-38.323,-34.731,-31.303,-28.038,-24.936,-21.998,-19.223,-16.611,-14.162,-11.876,-9.7541,-7.7951,-5.9994,-4.3669,-2.8977,-1.5917,-0.44893,0.53056,1.3468,1.9998,2.4895,2.816,2.9793,2.9793,2.816,2.4895,1.9998,1.3468,0.53056,-0.44893,-1.5917,-2.8977,-4.3669,-5.9994,-7.7951,-9.7541,-11.876,-14.162,-16.611,-19.223,-21.998,-24.936,-28.038,-31.303,-34.731,-38.323,-42.077,-45.995,-50.077,-54.321,-58.729,-63.3,-68.034,-72.931,-77.992,-83.216,-88.603,-94.154,-99.867,-105.74,-111.78,-117.99,-124.35,-130.88,-137.58,-144.43,-151.45,-158.64,-165.98,-173.49,-181.17,-189,-197
48,-198.47,-190.47,-182.63,-174.96,-167.45,-160.11,-152.92,-145.9,-139.05,-132.35,-125.82,-119.46,-113.25,-107.21,-101.34,-95.623,-90.072,-84.685,-79.461,-74.401,-69.503,-64.769,-60.198,-55.79,-51.546,-47.465,-43.547,-39.792,-36.2,-32.772,-29.507,-26.405,-23.467,-20.692,-18.08,-15.631,-13.346,-11.223,-9.2644,-7.4686,-5.8361,-4.3669,-3.0609,-1.9182,-0.93868,-0.12244,0.53056,1.0203,1.3468,1.51,1.51,1.3468,1.0203,0.53056,-0.12244,-0.93868,-1.9182,-3.0609,-4.3669,-5.8361,-7.4686,-9.2644,-11.223,-13.346,-15.631,-18.08,-20.692,-23.467,-26.405,-29.507,-32.772,-36.2,-39.792,-43.547,-47.465,-51.546,-55.79,-60.198,-64.769,-69.503,-74.401,-79.461,-84.685,-90.072,-95.623,-101.34,-107.21,-113.25,-119.46,-125.82,-132.35,-139.05,-145.9,-152.92,-160.11,-167.45,-174.96,-182.63,-190.47,-198.47
49,-199.45,-191.45,-183.61,-175.94,-168.43,-161.09,-153.9,-146.88,-140.03,-133.33,-126.8,-120.44,-114.23,-108.19,-102.32,-96.602,-91.052,-85.665,-80.441,-75.38,-70.483,-65.748,-61.177,-56.77,-52.525,-48.444,-44.526,-40.771,-37.18,-33.752,-30.487,-27.385,-24.446,-21.671,-19.059,-16.611,-14.325,-12.203,-10.244,-8.4481,-6.8156,-5.3464,-4.0404,-2.8977,-1.9182,-1.1019,-0.44893,0.040812,0.36731,0.53056,0.53056,0.36731,0.040812,-0.44893,-1.1019,-1.9182,-2.8977,-4.0404,-5.3464,-6.8156,-8.4481,-10.244,-12.203,-14.325,-16.611,-19.059,-21.671,-24.446,-27.385,-30.487,-33.752,-37.18,-40.771,-44.526,-48.444,-52.525,-56.77,-61.177,-65.748,-70.483,-75.38,-80.441,-85.665,-91.052,-96.602,-102.32,-108.19,-114.23,-120.44,-126.8,-133.33,-140.03,-146.88,-153.9,-161.09,-168.43,-175.94,-183.61,-191.45,-199.45
